,Date,User,Tweet
115,2023-04-04 05:17:56+00:00,pw__skills,"Techies, A pinch of nostalgia 👀🥺with the pile of dukh of present  aur ye ban gayi relatable si post aapke liye😓
.
.
So akkad bakadh bambe bo 😜 share karo un doston se, coding jinki shan ho😎🤩

#pw #pwskills #physicswallah #ineuron #fun #childhood #fun #meme #memories #laugh https://t.co/vNHyWRDTes"
116,2023-04-04 04:09:20+00:00,Up18N,#PhysicsWallah’s First Batch for GATE Makes History in 2023 with 11 Students Scoring Under AIR 20 https://t.co/dlgBrCH0BT
117,2023-04-04 03:14:37+00:00,mirarif_19,"Wow wow wow.!!!!. Saleem sir #physicswallah teaching the largest class of 12th physics for #jee2023 ever of 16 hours and it's still running. Great efforts sir. Inshallah it  will result best 💯 
#pw #physicswallah #alakhpandey https://t.co/CZ6xNiDXaE"
118,2023-04-04 03:04:53+00:00,Physicsgyani,"JEE Most Repeated Question.....
""""Special Series for 6-12April 2023 jee mains""""""""

jee mains physics || jee mains physics crash course || #jeemains #physic... https://t.co/egkbtcYxai via @YouTube #JEEMains #JEEMain #physicswallah #Physics"
119,2023-04-03 18:33:30+00:00,MoneycontrolH,"#PhysicsWallah: फिजिक्सवाला के फाउंडर और सीईओ अलख पांडे कोविड टेस्ट पॉजिटिव आया है। उन्होंने खुद एक सोशल मीडिया पोस्ट के जरिए ये जानकारी दी। उन्होंने बताया कि उन्हें तेज बुखार और सिरदर्द है।

पूरी खबर👇
https://t.co/gaNJmMbF5F https://t.co/saa6vq6OP3"
120,2023-04-03 18:17:56+00:00,MoneycontrolH,"#PhysicsWallah: अलख पांडे हुए कोरोना संक्रमित, सोशल मीडिया पर लिखाकर दी जानकारी, जानें डिटेल 

@PhysicswallahAP 

#Corona #covid19 #AlakhPandey #LatestNews #moneycontrol 

https://t.co/tUJHscmimS"
121,2023-04-03 17:21:40+00:00,vivraj0121,Sir i got approx 20 referrals and all buy batch but i got only 200 rs and when I want to talk to customer care nothing comes in reply and also contact us don't give me any resolution and email too.plz take a look #alakhpandey  sir #PhysicsWallah . And make my money to me .plz
122,2023-04-03 16:14:04+00:00,CoThefuturist,"NASA found a Planet that could Support Life as we know it
#space #nasa #universe #astronomy #art #science #galaxy #moon #stars #spacex #cosmos #astrophotography #astronaut #scifi #sky #mars #alien #PhysicsWallah 

https://t.co/rhYlzr8Uwg"
123,2023-04-03 14:03:42+00:00,LiberalTVNews,"Inspirational: कभी गरीबी के चलते छोड़ दी कॉलेज की पढाई,अब बन गए 8000 करोड़ की कंपनी के मालिक | Liberal TV https://t.co/UKV9PqwJSw 

#PhysicsWallah #alakhpandey #success #inspiration"
124,2023-04-03 13:46:44+00:00,naughtyhr,"Urgent and Critical requirement of Sr. Faculty for PCM - JEE at NANDED  location. 

Interested candidates can share resume at shivani.shrivastava@pw.live

Salary No Bar for deserving candidates. 

#pw #physicswallah #professor"
125,2023-04-03 13:40:27+00:00,parvvvvvv,"Physics wallah web-series needs another season...with tina mam comeback 😂😂
#PhysicsWallah"
126,2023-04-03 11:42:18+00:00,TiceNews,"What are the Controversies surrounding #PhysicsWallah &amp; #Byju's? Why did Physics Wallah Teachers resign? Read this story to explore more about this controversy!
#pw #edtech

https://t.co/F26csuI1P3"
127,2023-04-03 10:38:33+00:00,tushark39,Still waiting to hear back from @PhysicswallahAP about my batch change request. It's been days since I sent the support mail and I'm getting really frustrated with the lack of response. Hoping for a resolution soon. #Physicswallah #SupportNeeded #alakhPandey
128,2023-04-03 09:52:03+00:00,Sumit_kr_sah,"सपनें दिखाने वाला शहर अब सपनों को बेचने पर आ गया है, ख़रीद सकते हैं तो आइये ।

कोचिंग,मेस,हॉस्टल,पीजी की फीस आसमान चूम रही है
#ALLEN #Kota #PhysicsWallah #Motion #bansalclasses #nucleus 
#Unacademy #carrerpoint #aakash #resonance #etoos #coaching #fee #increase"
129,2023-04-03 09:32:01+00:00,EtoosIndia,"The Ultimate GOAT we know!!!
#etoosindia #physicswallah #viratkohli #goat #rcb #kingkohli https://t.co/xpKea3wfQH"
130,2023-04-03 09:02:28+00:00,EmmelacTutorial,"How to Calculate for any Resulting Element after Exponential Decay | Radioactive Decay #PhysicsWallah 

https://t.co/kuwF3bB61M"
131,2023-04-03 07:33:48+00:00,naughtyhr,"We have urgent requirement for Chemistry JEE - Varanasi 

Candidate can write subject as ""Application for Chemistry JEE - Varanasi"" and send resume at gopal.2@pw.live

Immediate joining required.

You may share references also. 

#pw #physicswallah"
132,2023-04-03 05:26:02+00:00,M_Gaikwad_,"Suspended solids,eg..
.
.
Last Question Answer:#Temperate Forest.
Vote correct:@67 % .
.
#NEETUG2023 #NEET #neet2023 #physicswallah #QuestionOfTheDay #poll #MedTwitter"
133,2023-04-03 03:16:45+00:00,Physicsgyani,"""""""""Most Imp Questions""""""

JEE Electrostatic Repeated Question...........

jee mains physics || jee mains physics crash course || #jeemains #physic... https://t.co/O3e3pIXClK via @YouTube #JeeMains23 #jeemain2023 #physics #physicswallah"
134,2023-04-03 03:14:43+00:00,Physicsgyani,"""""""""""JEE Electrostatic 2023 April""""""""""""""""""""""""

jee mains physics || jee mains physics crash course || #jeemains #physic... https://t.co/O3e3pIXClK via @YouTube #JeeMains23 #jeemain2023 #nta #IIT #physics #physicswallah"
135,2023-04-03 02:04:39+00:00,Shoppingupdater,"ANWER KEY OF AIATS AaKAsH #neet2023preparation #studyvlog #physicswallah https://t.co/qOfrbvHUhU

ANWER KEY OF AIATS AaKAsH #neet2023preparation #studyvlog #physicswallah

NEET ASPIRANT LIVE

April 3, 2023 at 07:11AM

YouTube - https://t.co/KLEbcp3YYL

April 03, 2023 at 07:34A…"
136,2023-04-02 06:30:09+00:00,EtoosIndia,"Kyo Bachcho, Kahi aap bhi to nahi hai PIE ke deewane!!!
#physicswallah #etoosindia #pie #jeeaspirants #neetaspirants https://t.co/TGS7rqxDMs"
137,2023-04-02 04:38:30+00:00,M_Gaikwad_,"Large woody vines are more commonly found in....
.
.
Last Question Answer: #Jaya Ratan .
Vote correct: @87 % Correct...

#NEETUG2023 #NEET #neet2023 #PhysicsWallah #QuestionOfTheDay
#poll #MedTwitter"
138,2023-04-02 02:50:55+00:00,terenaam0,"Alakh Pandey Education का केजरीवाल हैं जब लोगों को अहसास होगा की किसे सपोर्ट करके कहा पहुंचाया और इसने क्या किया तो गालियों के सिवा कुछ नहीं देंगे #SavetheTweet 
#PhysicsWallah 
@PhysicswallahAP @physics__wallah"
139,2023-04-01 23:45:00+00:00,dna,"#DNAWebStories | #PhysicsWallah, from YouTube to become India's 101st unicorn, know all challenges he faced 

Take a look: https://t.co/1RrChi4qdC"
140,2023-04-01 21:33:36+00:00,Rishabh15701361,"#PhysicsWallah
#alakhpandey shame on you"
141,2023-04-01 21:31:05+00:00,Rishabh15701361,"#boycottPW  EDUCATION ME MONOPOLY NI CHALEGI #PHYSICSWALLAH
#shameonphysicswallah"
142,2023-04-01 16:45:23+00:00,academy_shapers,"Live online class of mathematics CBSE @ just ₹499 per month by Goldy sir , #education #PhysicsWallah #Unacademy #allen #school https://t.co/uVQgkEmF04"
143,2023-04-01 14:44:14+00:00,pw__skills,"Techies, Get set Ready🔥🔥 Presenting you the 3 Data Science projects beginners should do!🤯💸🤑
.
.
.
Check out the video now!😯

#pw #pwskills #physicswallah #ineuron #beginners #datascience #projects #capstone #projects #technology #internship #opportunities #skills https://t.co/CGBF4pBDiw"
144,2023-04-01 14:10:49+00:00,forever_learn11,"Let’s have a look at the most profitable unicorn of India 🇮🇳🦄

Get INDIA'S fastest quarterly results on 5200 listed companies in https://t.co/rdpk1NkBc7 and follow @Fin_Wizz for latest news

#zerodha #billdesk #Dream11 #PhysicsWallah #business #stocks #unicorn https://t.co/GGib8COoLE"
145,2023-04-01 13:11:30+00:00,nirmalaTN,"🚀 KhanAcademy + #ChatGPT = 📚👨‍🎓👩‍🎓
Personalized coaching for every student using cutting edge AI. Bye-bye #Byju, #Aakash, and #PhysicsWallah, hello accessible and meaningful education! #FutureOfEducation #EdTech #ArtificialIntelligence"
146,2023-04-01 10:23:14+00:00,VivaBooksIndia,"A collection of problems with their solutions in electromagnetics for the undergraduate level, this book covers the basic as well as some applied aspects of the subject. https://t.co/rEBWMRmTbW

#VivaBooks #electromagnetic #PhysicsWallah #SaturdayVibes #booktok https://t.co/TqhsCZXVGi"
147,2023-04-01 10:08:52+00:00,BochiyaDileep,"Please help me out in this. 
#PhysicsWallah 
#alakhpandey 
#yakeen2024"
148,2023-04-01 09:28:32+00:00,dna,"#DNAWebStories | #PhysicsWallah, from YouTube to become India's 101st unicorn, know all challenges he faced 

Take a look: https://t.co/NcxrjIfO7v https://t.co/CPwJ3Un8Lb"
149,2023-04-01 09:16:40+00:00,malpani,"Now that the Govt has passed the #RightToHealthBill , it will pass a RightToEducation Bill, which will make it compulsory for commercial private coaching classes like #Byju and #Aakash and #Physicswallah and #Allen to provide free pre-exam emergency tuitions to poor students ! https://t.co/nKFaLeEtQv"
150,2023-04-01 09:11:41+00:00,malpani,"KhanAcademy has incorporated #ChatGPT to provide free personalised coaching for each student. It's using cutting edge AI to make education available, accessible and meaningful ! Coaching classes like #Byju and #Aakash and #PhysicsWallah are obsolete
https://t.co/5JMXmvJ2n3"
151,2023-04-01 08:15:12+00:00,rupam_1105,"Coincidentally the @PhysicswallahAP &amp; @adda247live , have the same investor WestBridge Capital in there own captables.

Isn't it a good fact to hear about the, poaching of 5 teacher from #physicswallah  to #Adda24/7 by 100 cr.

Great marketing and popularity lessons by Unicorns!"
152,2023-04-01 08:02:59+00:00,aasthaundead,"@physics__wallah your custom care rep is rude to me/not responding
#pw #PhysicsWallah"
153,2023-04-01 08:02:39+00:00,BanikParishmita,@physics__wallah Is the test series provided by JEE ultimate crash course 1.0 enough for JEE mains? Or the questions in JEE are tougher than those provides in this test series? #PhysicsWallah
154,2023-04-01 07:55:55+00:00,tweets_kohli,"If you really want to bring a revolution in  Education System do that.
And u can't by teaching DSA to Everyone.

@PhysicswallahAP 
@AmanDhattarwal 

#PhysicsWallah #alakhpandey"
155,2023-04-01 07:30:47+00:00,Sanjay13826730,#PhysicsWallah #UPSC #SSCCGL2023 https://t.co/60MOCNumZN
156,2023-04-01 06:55:15+00:00,EtoosIndia,"NEET Aspirants, Tumhe keval apna vala IPL hi dekhne hai okay!!!
#physicswallah #etoosindia #ipl #neetaspirants #neetprep https://t.co/zT2nCbzSCM"
157,2023-04-01 06:46:41+00:00,AdityaN59800330,"Hello @PhysicswallahAP sir please launch clat batches on #PhysicsWallah app because it will help a lot of students who are preparing for clat. Other platforms that have clat batches are too costly 🥲🥲. So please launch clatWallah.
 #PhysicsWallah @physics__wallah 🙏🙏❣️"
158,2023-04-01 06:05:37+00:00,LiveGoodMornin1,"#PhysicsWallahControversy #PhysicsWallah #Al
https://t.co/scp0mKOopU"
159,2023-04-01 04:55:26+00:00,pw__skills,"Techies, Do we have the Ctrl+Z option for this scenario too?👀😭
.
.
.
Utha le re baba🥺

#pw #pwskills #physicswallah #code #delete #coder #programming #meme #sad #accident #ineuron #reels #fun #technology https://t.co/EekWnX1AQv"
160,2023-04-01 04:50:04+00:00,Manieshraghav,This is physics #physics btao kon law h ya #PhysicsWallah https://t.co/oKNh2Vxt0z
161,2023-04-01 03:49:20+00:00,M_Gaikwad_,"Better yielding semi dwarf variety india 
.
.
#NEETUG2023 #NEET #neet2023 #PhysicsWallah #poll #QuestionOfTheDay"
162,2023-04-01 03:07:03+00:00,Physicsgyani,"'JEE Electrostatics Most Imp Questions""
""""""2023 jee paper""""""""

jee mains physics || jee mains physics crash course || #jeemains #physic... https://t.co/jlApnJWJdd via @YouTube #jeemains2023 #JeeMains23 #JEEMain #JEEMains #PhysicsWallah #physics #electrostatics"
163,2023-04-01 02:30:04+00:00,eduthum123,"PhysicsWallah, the popular edtech platform, is on the lookout for acquisition opportunities in Southern India to expand its brand reach and enhance K-12 content capabilities.
.
#PhysicsWallah #EdtechNews #AcquisitionStrategy #SouthernIndia #K12Education #OnlineLearning #eduthum https://t.co/koj7tc6hlC"
164,2023-03-31 20:05:11+00:00,KnightbusSci,Yes I know breaking your fast today during Ramadan was great and that but did you have a BREAKING YOUR FAST TO THE SOUND OF A MILITARY CANNON BLASTING NEXT TO THE TALLEST BUILDING IN THE WORLD day? 🌆 💥 🌅 #PhysicsWallah https://t.co/xKcyuj21eu
165,2023-03-31 15:11:37+00:00,Kalp3085,"https://t.co/mWfi9jNAoY its a good one bro🙂.
#PhysicsWallah"
166,2023-03-31 13:25:45+00:00,omu_youtuber,"Watching Teachers Crying is SAD
Definitely Physics Wallah Teachers Leaving &amp; everything what happened after that shouldn't have happened 
But ya what can we do
I made a Fun video on this Controversy
You can watch it here - https://t.co/uULaORpqf4
#PhysicsWallah #adda247 #NEET"
167,2023-03-31 09:38:02+00:00,pw__skills,"Techies, Do you wanna craft an impressive portfolio to land your dream job💭💭👀🤔🤩
.
.
.
We got you covered! Check out the post and kickstart your journey as you are meant to achieve the best!🔥🔥Agree?🧑‍💻🤑💸
#pw #pwskills #ineuron #physicswallah #developer #portfolio #dreamjob https://t.co/juVNMErFzv"
168,2023-03-31 09:28:01+00:00,EtoosIndia,"It's not over until it's over, do it now.
#physicswallah #etoosindia #educationmeme #neetmeme #jeememe #monthend https://t.co/pcdV0cOcEJ"
169,2023-03-31 09:26:08+00:00,jist_news,"Physics Wallah, the 101st Unicorn company in India is an EdTech startup by Alakh Pandey and Prateek Maheshwari. Here are some life tips by PW founder Alakh Pandey.

#PhysicsWallah #alakhpandey  #prateekmaheshwari #founderofphysicswallah #lifetips https://t.co/Q0uguaOR4s"
170,2023-03-31 06:31:19+00:00,HarshadGD,"@TickertapeIN I would say none of them..
Let them go for an IPO only when they are REALLY in need of money to run the business and not to just show off and to increase the valuation of the company..
#IPO 
#ZERODHA 
#ZOHO 
#PhysicsWallah 
#Dream11"
171,2023-03-31 05:49:03+00:00,M_Gaikwad_,"Cancers Treatment ?......
.
.
Last Question Answer: @20 billion years
@60 % vote corect
.
#NEETUG2023 #neetug #NEET #MedTwitter #poll #PhysicsWallah #QuestionOfTheDay"
172,2023-03-31 05:04:56+00:00,malpani,"The similarities between #Byju's and #PhysicsWallah are uncanny !
Looks like they don't learn anything ! https://t.co/IXlfq0fK9t"
173,2023-03-31 05:03:33+00:00,malpani,"This is what Funding does to EdTech startups !
#PhysicsWallah is following the #Byju's playbook , even though this has flopped miserably !
https://t.co/obwJFythV5"
174,2023-03-31 03:51:08+00:00,malpani,@sundaramshrik Yes - and this is not the kind of commercial coaching class which #Byju and #Physicswallah and #Aakash and #Allen run ! It's a better idea to watch these teachers on YouTube !
175,2023-03-31 02:12:34+00:00,Riyashree1712,#PhysicsWallah controversy explained
176,2023-03-30 17:24:21+00:00,gear_know,"https://t.co/FlGIceY2hA 
#physical100 #PhysicsWallah #mechanical #mechanicalengineering #Mechanic #friction"
177,2023-03-30 13:01:09+00:00,ABPNews,"Watch | Physics Wallah के रोते हुए टीचर्स का Video Viral, क्या है 5 करोड़ का विवाद? 

देखें @riyashree1712 की रिपोर्ट

#Education #PhysicsWallah #ViralVideo #AlakhPandey

https://t.co/1QvImYJsBl"
178,2023-03-30 12:21:25+00:00,cagags01,"PhysicsWallah is adda ka abba. 
Means 
PhysicsWallah is father of adda 

PhysicsWallah is emotion of students 
adda is just garbage mindset business

#physicswallah #Rajasthan"
179,2023-03-30 10:34:26+00:00,EtoosIndia,"Bachcho end tak Focus banay rakhna hai Manzil ab dur nahi.🙌

#physicswallah #etoosindia #neet2023 #jee2023 https://t.co/CaNYEb1J1x"
180,2023-03-30 09:25:31+00:00,_real_aditya,"Jai Shree Ram 

@PwVidyapeeth 
#pw #alakhpandey #physicswallah https://t.co/tuHEA3G4Bc"
181,2023-03-30 08:54:12+00:00,Jantakeleye,"Alakh Pandey के Physics Wallah को छोड़ कर हाल ही में ये Teachers वहां से आए थे, जिसके बाद इनपर कई सारे इल्ज़ाम लगे.
#teacher #alakhpandey #physics #physicswallah 

Full video- https://t.co/bvagShI0hc https://t.co/hphffskzh1"
